,Fi,H_nodes
925,-4.88237,5.00780
926,-4.99856,5.12467
927,-4.69244,5.05347
928,-4.55320,4.95543
929,-4.75966,4.93516
930,-6.27094,5.72432
931,-6.06437,5.66843
932,-6.46987,5.64184
933,-6.61249,5.73191
934,-5.46041,5.23805
935,-5.23209,5.14401
936,4.87566,4.87066
937,4.77692,4.92734
938,5.12423,4.95876
939,5.34380,4.90624
940,4.92574,4.82687
941,8.22414,6.48256
942,7.92039,6.48342
943,8.39210,6.40886
944,8.73202,6.38215
945,8.52837,6.46615
946,8.21395,6.55847
947,8.22857,6.59240
948,-5.08518,4.96136
949,-4.71190,4.84545
950,-5.05489,4.86521
951,0.06164,3.61657
952,-0.26517,3.57816
953,-0.02565,3.51362
954,0.28272,3.57065
955,0.34433,3.65618
956,6.75766,5.24359
957,6.54897,5.29314
958,6.31395,5.22074
959,6.35153,5.13097
960,6.90293,5.16819
961,6.65238,5.08077
962,7.01960,5.03539
963,-5.27982,4.58560
964,-5.14919,4.61605
965,-4.59438,4.46643
966,0.61476,4.21532
967,1.17333,4.32631
968,1.31858,4.24004
969,0.69168,4.14670
970,-12.44603,5.90282
971,-13.39536,5.83837
972,-12.31325,5.93596
973,-11.53327,5.99672
974,-11.32885,5.58185
975,-10.40876,5.56294
976,-10.39036,5.65984
977,-11.04805,5.68883
978,-12.11377,5.61433
979,12.15307,5.77372
980,12.01748,5.69428
981,13.09960,5.67506
982,11.34599,5.78720
983,10.99966,5.73812
984,12.12665,5.25600
985,10.76855,5.12913
986,12.19475,5.13458
987,13.74332,5.20150
988,13.66636,5.28572
989,-15.28355,5.28278
990,-15.53537,5.37332
991,-17.16298,5.29403
992,-16.61909,5.20072
993,-14.74926,5.20377
994,17.34707,5.36389
995,16.24876,5.45153
996,18.53293,5.40635
997,19.22648,5.31665
998,17.46558,5.29970
999,-16.58445,5.14656
1000,-18.99251,5.18804
1001,-17.10019,5.22169
1002,-14.86993,5.18139
1003,-14.40153,5.09966
1004,5.57745,4.87727
1005,5.53574,4.91159
1006,7.85609,4.91570
1007,8.24670,4.90320
1008,7.54812,4.87814
1009,4.80609,4.82515
1010,-4.16923,4.66826
1011,-6.32534,4.74210
1012,-5.03003,4.65275
1013,-5.85310,4.76889
1014,15.18837,5.34178
1015,17.05326,5.28957
1016,16.84257,5.38346
1017,14.88415,5.42606
1018,-8.04443,4.79902
1019,-9.57929,4.85666
1020,-7.83609,4.77638
1021,8.46189,4.82138
1022,7.75979,4.78595
1023,-11.65611,5.14760
1024,-11.14081,5.01632
1025,-13.04591,5.11562
1026,-2.79352,4.45933
1027,-2.34227,4.32039
1028,-3.94032,4.49731
1029,-4.01397,4.54665
1030,-15.35412,5.44347
1031,-16.63897,5.47249
1032,-14.70999,5.52733
1033,-14.35592,5.79985
1034,-15.50665,5.71010
1035,-15.77888,5.70685
1036,-14.23461,5.78997
1037,11.78736,5.25542
1038,13.05881,5.26577
1039,12.61008,5.19052
1040,-1.54661,4.19802
1041,-1.59240,4.34245
1042,-2.42318,4.26843
1043,-2.11033,4.16850
1044,-10.11691,5.15965
1045,-10.36670,5.26907
1046,-9.45944,5.24464
1047,-8.90170,5.13801
1048,-9.00417,5.03333
1049,11.63284,5.43407
1050,12.60534,5.34697
